date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:49%20GMT	https://www.algorand.foundation/events/hacker-house-developer-bootcamp-intermediate-spanish	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/hacker-house-developer-bootcamp-intermediate-spanish	(from https://www.algorand.foundation/events)
16:30:52	2271996/2271996	---M--	200	added ('OK')	image/png	etag:%22681f5baace426cb669824cb7b83cf661%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/650af221fc2bd09d1285e305_Algorand%20Global%20Hackathon%2016x9_OP2%20(1).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/650af221fc2bd09d1285e305_Algorand%20Global%20Hackathon%2016x9_OP2%20(1).png	(from https://www.algorand.foundation/events)
16:30:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:50%20GMT	https://www.algorand.foundation/events/algodevs-open-developer-workshop	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/algodevs-open-developer-workshop	(from https://www.algorand.foundation/events)
16:30:52	96579/96579	---M--	200	added ('OK')	image/png	etag:%22f32cb93381577d04e186fa1b84c5ab39%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/65173c967c7dbf3bb91878b9_Copy%20of%20For%20screens%20-%20Youtube%20Thumbnail%20-%20EN%202%20(16).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/65173c967c7dbf3bb91878b9_Copy%20of%20For%20screens%20-%20Youtube%20Thumbnail%20-%20EN%202%20(16).png	(from https://www.algorand.foundation/events)
16:30:54	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:52%20GMT	https://www.algorand.foundation/events/labitconf-2023	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/labitconf-2023	(from https://www.algorand.foundation/events)
16:30:54	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:52%20GMT	https://www.algorand.foundation/events/community-happy-hour	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/community-happy-hour	(from https://www.algorand.foundation/events)
16:30:55	3366802/3366802	---M--	200	added ('OK')	image/png	etag:%2224e5356addc4d80e8fbef75c4d17503c%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6524011968e41ccf4e597aff_6.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6524011968e41ccf4e597aff_6.png	(from https://www.algorand.foundation/events)
16:30:57	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:55%20GMT	https://www.algorand.foundation/events/womens-breakfast-club	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/womens-breakfast-club	(from https://www.algorand.foundation/events)
16:30:58	3726618/3726618	---M--	200	added ('OK')	image/png	etag:%22aeedcc9433333e7adaaf9bac8ee6be7e%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652401009a7ff1d3769bebd3_2.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652401009a7ff1d3769bebd3_2.png	(from https://www.algorand.foundation/events)
16:30:58	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:56%20GMT	https://www.algorand.foundation/events/algorand-hacker-house-argentina-te-esperamos-in-spanish	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/algorand-hacker-house-argentina-te-esperamos-in-spanish	(from https://www.algorand.foundation/events)
16:30:59	2089235/2089235	---M--	200	added ('OK')	image/png	etag:%22ae37383268c77aebd7a68daed45f63a2%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652400e79d3d76d3338831e8_4.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652400e79d3d76d3338831e8_4.png	(from https://www.algorand.foundation/events)
16:30:59	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:57%20GMT	https://www.algorand.foundation/events/web-summit-lisbon	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/web-summit-lisbon	(from https://www.algorand.foundation/events)
16:31:00	468030/468030	---M--	200	added ('OK')	image/png	etag:%2233637eb31156c0d9d5ac378227c98493%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/651736272fa3ee1dcd6cb706_Algorand%20Hacker%20House%20-%20Hubspot.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/651736272fa3ee1dcd6cb706_Algorand%20Hacker%20House%20-%20Hubspot.png	(from https://www.algorand.foundation/events)
16:31:01	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:00:59%20GMT	https://www.algorand.foundation/events/algorand-impact-summit	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/events/algorand-impact-summit	(from https://www.algorand.foundation/events)
16:31:01	448582/448582	---M--	200	added ('OK')	image/png	etag:%22f6475c721b86d8bda6cc35e80dce534a%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652034192b2142649ca1bc84_Copy%20of%20LIS23%20Social%20template%20guidelines%20for%20partners.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/652034192b2142649ca1bc84_Copy%20of%20LIS23%20Social%20template%20guidelines%20for%20partners.png	(from https://www.algorand.foundation/events)
16:31:02	105202/105202	---M--	200	added ('OK')	image/jpeg	etag:%226e795aa561496670acea1ef8bc64f46b%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/651aa9c303f225dc690cb557_summit.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/651aa9c303f225dc690cb557_summit.jpg	(from https://www.algorand.foundation/events)
16:31:03	2015/2015	---M--	200	added ('OK')	image/png	etag:%22d2f2e23690e1b9f977652c84a86420c7%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/633c31da2381e05dd33a9143_AXL%20LOgo.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/633c31da2381e05dd33a9143_AXL%20LOgo.png	(from https://www.algorand.foundation/events)
16:31:04	57911/57911	---M--	200	added ('OK')	image/png	etag:%220fa881bb11b4d15c972ef97f2789326d%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62fa3f87943e1be13a163ef2_AF%20Logo%20Black%20(stacked).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62fa3f87943e1be13a163ef2_AF%20Logo%20Black%20(stacked).png	(from https://www.algorand.foundation/events)
16:31:05	40605/40605	---M--	200	added ('OK')	image/png	etag:%22adb7f12620b598d33626fc1a877b6177%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62ebc8bee0329f6fba58fc62_Colored%20logo%20with%20Balck%20Font.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62ebc8bee0329f6fba58fc62_Colored%20logo%20with%20Balck%20Font.png	(from https://www.algorand.foundation/events)
16:31:06	9758/9758	---M--	200	added ('OK')	image/png	etag:%22858368d790627735568af30a21048c7e%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/633c314d6cc871f2dab6074f_Eterna%20Capital%20group-4%403x.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/633c314d6cc871f2dab6074f_Eterna%20Capital%20group-4@3x.png	(from https://www.algorand.foundation/events)
16:31:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:05%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824d88f643a4a19509478f_AlgoBharat.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824d88f643a4a19509478f_AlgoBharat.png_	(from https://www.algorand.foundation/university-programs)
16:31:07	278775/278775	---M--	200	added ('OK')	image/png	etag:%226205ab12baba7bdc4f6abf457dbd82fc%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482383c5667d3d7d93d4dc7_university-hero.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482383c5667d3d7d93d4dc7_university-hero.png	(from https://www.algorand.foundation/university-programs)
16:31:08	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:06%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824dac19f4f873732ad735_AlgoHUB.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824dac19f4f873732ad735_AlgoHUB.png_	(from https://www.algorand.foundation/university-programs)
16:31:08	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:06%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e030a94f4a9fa0240fe_blockchain-acceleration-foundation.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e030a94f4a9fa0240fe_blockchain-acceleration-foundation.png_	(from https://www.algorand.foundation/university-programs)
16:31:09	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:07%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e1d9b87226290884cd7_CISSA.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e1d9b87226290884cd7_CISSA.png_	(from https://www.algorand.foundation/university-programs)
16:31:09	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:07%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e49d24696d4492c3e3c_golden-gate-university-blockchain-law-society.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e49d24696d4492c3e3c_golden-gate-university-blockchain-law-society.png_	(from https://www.algorand.foundation/university-programs)
16:31:10	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:08%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e6bc046c16434f2e43f_polyu-blockchain-club.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e6bc046c16434f2e43f_polyu-blockchain-club.png_	(from https://www.algorand.foundation/university-programs)
16:31:10	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:08%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e9a1caa58769a1a6b9a_Kryptosphere.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824e9a1caa58769a1a6b9a_Kryptosphere.png_	(from https://www.algorand.foundation/university-programs)
16:31:10	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:08%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824ecc1219f477b424f4de_monash-university.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824ecc1219f477b424f4de_monash-university.png_	(from https://www.algorand.foundation/university-programs)
16:31:11	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:09%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824ee53239714c624605b1_nanyang-technological-university.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824ee53239714c624605b1_nanyang-technological-university.png_	(from https://www.algorand.foundation/university-programs)
16:31:11	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:09%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f0160d3743dab63b784_nusa-putra-blockchain-club.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f0160d3743dab63b784_nusa-putra-blockchain-club.png_	(from https://www.algorand.foundation/university-programs)
16:31:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:10%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f31e6213b74fbb478c7_princeton-blockchain-club.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f31e6213b74fbb478c7_princeton-blockchain-club.png_	(from https://www.algorand.foundation/university-programs)
16:31:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:10%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f5d432c62f16e2a1a55_rmit-blockchain-club.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64824f5d432c62f16e2a1a55_rmit-blockchain-club.png_	(from https://www.algorand.foundation/university-programs)
16:31:13	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:11%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482500154df340ffaab1e47_tsinghua-university-blockchain-association.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482500154df340ffaab1e47_tsinghua-university-blockchain-association.png_	(from https://www.algorand.foundation/university-programs)
16:31:13	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:11%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482502f1219f477b4270e89_universiti-sains-malaysia.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482502f1219f477b4270e89_universiti-sains-malaysia.png_	(from https://www.algorand.foundation/university-programs)
16:31:14	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:12%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482504ce6213b74fbb633e5_university-network-for-cryptocurrency.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/6482504ce6213b74fbb633e5_university-network-for-cryptocurrency.png_	(from https://www.algorand.foundation/university-programs)
16:31:14	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:12%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/648250711caa58769a1cfcf5_university-of-queensland-uq-blockchain-club.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/648250711caa58769a1cfcf5_university-of-queensland-uq-blockchain-club.png_	(from https://www.algorand.foundation/university-programs)
16:31:15	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:13%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/648250923b9679ed35de0fb5_university-of-technology-malaysia.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/648250923b9679ed35de0fb5_university-of-technology-malaysia.png_	(from https://www.algorand.foundation/university-programs)
16:31:16	239144/239144	---M--	200	added ('OK')	image/png	etag:%22c418076bffc7b713512f81fc868bfa34%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/64829bedcad0995d3a24ec11_Silvio-Micali.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/64829bedcad0995d3a24ec11_Silvio-Micali.png	(from https://www.algorand.foundation/university-programs)
16:31:17	1633/1633	---M--	200	added ('OK')	image/png	etag:%22339c954a61e6cc5440b222f2414ec391%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482a0dae9837e9a2d62775a_discord-icon.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482a0dae9837e9a2d62775a_discord-icon.png	(from https://www.algorand.foundation/university-programs)
16:31:18	1437/1437	---M--	200	added ('OK')	image/png	etag:%222b5d9afbc89f21b31ad4af1fd93c0ae9%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482a0da587c8b68980b3d52_twitter-icon.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6482a0da587c8b68980b3d52_twitter-icon.png	(from https://www.algorand.foundation/university-programs)
16:31:18	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:17%20GMT	https://www.algorand.foundation/news/why-impact-and-inclusion	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/why-impact-and-inclusion	(from https://www.algorand.foundation/impact-sustainability)
16:31:20	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:18%20GMT	https://www.algorand.foundation/news/algorands-leadership-in-blockchain-sustainability	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/algorands-leadership-in-blockchain-sustainability	(from https://www.algorand.foundation/impact-sustainability)
16:31:21	2049575/2049575	---M--	200	added ('OK')	image/png	etag:%22a4c63eb9548483057e489bf5df80631b%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/63efaba42659b066af7f77c5_Matt%20Kelleher%2001%20(1).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/63efaba42659b066af7f77c5_Matt%20Kelleher%2001%20(1).png	(from https://www.algorand.foundation/impact-sustainability)
16:31:21	18976/18976	---M--	200	added ('OK')	image/jpeg	etag:%221b1a6c131533456725a7a418b9d2e8b2%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fae1e6a25fd_Ckimate%20Ride.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fae1e6a25fd_Ckimate%20Ride.jpg	(from https://www.algorand.foundation/impact-sustainability)
16:31:22	14054/14054	---M--	200	added ('OK')	image/jpeg	etag:%223d794d1e69ebad576d9a155aa1c089a2%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfd7c2fd5587fe72bf6200_Wf3pJXR1_400x400%20(1).jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfd7c2fd5587fe72bf6200_Wf3pJXR1_400x400%20(1).jpg	(from https://www.algorand.foundation/impact-sustainability)
16:31:22	37117/37117	---M--	200	added ('OK')	image/png	etag:%22c6f6b70e8039cfaf8eb18e66d7277281%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f0a0d6a25cb_62be03f53c586b97fe940161_Flex%20Logo.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f0a0d6a25cb_62be03f53c586b97fe940161_Flex%20Logo.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:23	4965/4965	---M--	200	added ('OK')	image/jpeg	etag:%22a5d4827a9b6a71e19bb30c9b802b2779%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f1bce6a25c2_Quantum%20Temple%20Logo.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f1bce6a25c2_Quantum%20Temple%20Logo.jpg	(from https://www.algorand.foundation/impact-sustainability)
16:31:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:22%20GMT	https://www.algorand.foundation/news/canada-sailgp-partnership	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/canada-sailgp-partnership	(from https://www.algorand.foundation/impact-sustainability)
16:31:26	244772/244772	---M--	200	added ('OK')	image/png	etag:%22bdf3845d37d3c330fafacf893a7db679%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f204f6a25e2_SVPD_logo.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f204f6a25e2_SVPD_logo.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:26	35400/35400	---M--	200	added ('OK')	image/png	etag:%22c91ebe42c1b1702798322604ccf5c676%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f730f6a268e_TRAM%20Logo%20Black%20-%20Final.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f730f6a268e_TRAM%20Logo%20Black%20-%20Final.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:28	23860/23860	---M--	200	added ('OK')	image/png	etag:%227a5a3fcd08613763e92b3d0bf2773d77%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f2c7ff0b52a692e706e807_Wholechain_Logo.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f2c7ff0b52a692e706e807_Wholechain_Logo.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:28	78461/78461	---M--	200	added ('OK')	image/png	etag:%22c334b9a9eed12dc059528810c64d2713%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63c1385834c43232d62fcae1_logo-original-nosub.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63c1385834c43232d62fcae1_logo-original-nosub.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:29	8113/8113	---M--	200	added ('OK')	image/jpeg	etag:%22d29b8d996886eba786c37eb691d03679%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfe12ec8f95fcd57c8bad4_ENjq_r61_400x400.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfe12ec8f95fcd57c8bad4_ENjq_r61_400x400.jpg	(from https://www.algorand.foundation/impact-sustainability)
16:31:30	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:28%20GMT	https://www.algorand.foundation/news/st-vincent-de-paul-disaster-services-launches-kokua	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/st-vincent-de-paul-disaster-services-launches-kokua	(from https://www.algorand.foundation/impact-sustainability)
16:31:31	82132/82132	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:01:28%20GMT	https://www.algorand.foundation/news/hesabpay	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/hesabpay.html	(from https://www.algorand.foundation/impact-sustainability)
16:31:31	84788/84788	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:01:29%20GMT	https://www.algorand.foundation/news/wholechain-supply-chain-visibility	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/wholechain-supply-chain-visibility.html	(from https://www.algorand.foundation/impact-sustainability)
16:31:32	16154/16154	---M--	200	added ('OK')	image/png	etag:%2231d0e714e6772c2b50757d880c51c130%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/63c16b57e867e47035ca3ec3_Wholechain%20Logo.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/63c16b57e867e47035ca3ec3_Wholechain%20Logo.png	(from https://www.algorand.foundation/impact-sustainability)
16:31:32	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:31%20GMT	https://www.algorand.foundation/news/ureca	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/ureca	(from https://www.algorand.foundation/impact-sustainability)
16:31:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:31%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6514972b7ffbb5610eb8fc3d_Mandala-White-Trimmed-poster-00001.jpg%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6514972b7ffbb5610eb8fc3d_Mandala-White-Trimmed-poster-00001.jpg_	(from https://www.algorand.foundation/impact-summit)
16:31:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:01:31%20GMT	https://www.algorand.foundation/impact-summit-faqs	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/impact-summit-faqs	(from https://www.algorand.foundation/impact-summit)
16:31:33	24230/24230	---M--	200	added ('OK')	image/jpeg	etag:%22654db37bb4a666ba9680ce26b9d61256%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/651d3a6b53a655340e58ea18_1654284304489.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/651d3a6b53a655340e58ea18_1654284304489.jpg	(from https://www.algorand.foundation/impact-summit)
16:31:34	100486/100486	---M--	200	added ('OK')	image/jpeg	etag:%2223d9070c53fce478f8f94ac2c6d0d3f8%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6529aaa413ed5242e025b1b4_Berryhill-optimized.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6529aaa413ed5242e025b1b4_Berryhill-optimized.jpg	(from https://www.algorand.foundation/impact-summit)
16:31:34	99716/99716	---M--	200	added ('OK')	image/jpeg	etag:%226d947333175642c72a2a32ece38f3114%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6529ab00ac2fb6a71a9beebb_Bhushan-optimized.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/6529ab00ac2fb6a71a9beebb_Bhushan-optimized.jpg	(from https://www.algorand.foundation/impact-summit)
